Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2013-10-22,22,October,2013,42,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,59,50,109
2013-10-22,22,October,2013,42,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,54,46,100
2015-10-22,22,October,2015,42,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,54,46,100
2015-10-22,22,October,2015,42,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,56,48,104
2014-01-12,12,January,2014,42,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,40,34,74
2014-01-12,12,January,2014,42,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,71,60,131
2016-01-12,12,January,2016,42,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,42,36,78
2016-01-12,12,January,2016,42,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,32,2,5,75,64,139
2014-02-18,18,February,2014,42,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,16,14,30
2014-02-18,18,February,2014,42,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,42,36,78
2016-02-18,18,February,2016,42,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,19,16,35
2016-02-18,18,February,2016,42,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,45,38,83
2014-02-24,24,February,2014,42,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,52,44,96
2014-02-24,24,February,2014,42,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,24,20,44
2016-02-24,24,February,2016,42,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,52,44,96
2016-02-24,24,February,2016,42,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,19,16,35
2014-05-29,29,May,2014,42,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,31,26,57
2016-05-29,29,May,2016,42,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,33,28,61
2013-11-12,12,November,2013,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,30,4,10,117,120,237
2013-11-12,12,November,2013,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,7,4,10,27,28,55
2015-11-12,12,November,2015,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,28,4,10,109,112,221
2015-11-12,12,November,2015,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,6,4,10,23,24,47
2014-03-07,7,March,2014,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,27,4,10,105,108,213
2016-03-07,7,March,2016,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,26,4,10,101,104,205
2014-06-03,3,June,2014,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,19,4,10,74,76,150
2014-06-03,3,June,2014,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,12,4,10,47,48,95
2016-06-03,3,June,2016,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,18,4,10,70,72,142
2016-06-03,3,June,2016,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,55,56,111
2014-06-10,10,June,2014,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,29,4,10,113,116,229
2014-06-10,10,June,2014,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,21,4,10,82,84,166
2016-06-10,10,June,2016,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,31,4,10,121,124,245
2016-06-10,10,June,2016,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,19,4,10,74,76,150
2014-06-16,16,June,2014,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,62,64,126
2014-06-16,16,June,2014,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,7,4,10,27,28,55
2016-06-16,16,June,2016,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,15,4,10,59,60,119
2016-06-16,16,June,2016,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,4,4,10,16,16,32
2014-07-14,14,July,2014,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,4,4,10,16,16,32
2014-07-14,14,July,2014,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,12,4,10,47,48,95
2016-07-14,14,July,2016,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,4,4,10,16,16,32
2016-07-14,14,July,2016,35,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,11,4,10,43,44,87
2013-08-09,9,August,2013,31,Young Adults (25-34),M,Australia,Tasmania,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,23,22,45
2013-08-09,9,August,2013,31,Young Adults (25-34),M,Australia,Tasmania,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,23,22,45
2015-08-09,9,August,2015,31,Young Adults (25-34),M,Australia,Tasmania,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,21,20,41
2015-08-09,9,August,2015,31,Young Adults (25-34),M,Australia,Tasmania,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,16,16,32
2014-02-20,20,February,2014,33,Young Adults (25-34),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,7,6,13
2014-02-20,20,February,2014,33,Young Adults (25-34),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,13,12,25
2016-02-20,20,February,2016,33,Young Adults (25-34),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
2016-02-20,20,February,2016,33,Young Adults (25-34),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,9,8,17
2014-03-11,11,March,2014,33,Young Adults (25-34),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,57,52,109
2014-03-11,11,March,2014,33,Young Adults (25-34),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,11,10,21
2016-03-11,11,March,2016,33,Young Adults (25-34),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,59,54,113
2016-03-11,11,March,2016,33,Young Adults (25-34),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,7,6,13
2014-05-02,2,May,2014,33,Young Adults (25-34),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,44,40,84
2016-05-02,2,May,2016,33,Young Adults (25-34),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,37,34,71
2013-09-09,9,September,2013,55,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Road Bottle Cage,13,3,9,63,39,102
2013-09-09,9,September,2013,55,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,111,69,180
2015-09-09,9,September,2015,55,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Road Bottle Cage,12,3,9,58,36,94
2015-09-09,9,September,2015,55,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,111,69,180
2013-09-30,30,September,2013,55,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Road Bottle Cage,30,3,9,145,90,235
2013-09-30,30,September,2013,55,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Road Bottle Cage,17,3,9,82,51,133
2015-09-30,30,September,2015,55,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Road Bottle Cage,29,3,9,140,87,227
2015-09-30,30,September,2015,55,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,87,54,141
2014-02-02,2,February,2014,55,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Road Bottle Cage,17,3,9,82,51,133
2014-02-02,2,February,2014,55,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Road Bottle Cage,19,3,9,92,57,149
2016-02-02,2,February,2016,55,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Road Bottle Cage,16,3,9,77,48,125
2016-02-02,2,February,2016,55,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,97,60,157
2014-06-21,21,June,2014,55,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Road Bottle Cage,19,3,9,92,57,149
2014-06-21,21,June,2014,55,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Road Bottle Cage,16,3,9,77,48,125
2016-06-21,21,June,2016,55,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Road Bottle Cage,19,3,9,92,57,149
2016-06-21,21,June,2016,55,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Road Bottle Cage,14,3,9,68,42,110
2013-09-17,17,September,2013,54,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,35,30,65
2013-09-17,17,September,2013,54,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,66,56,122
2015-09-17,17,September,2015,54,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,33,28,61
2015-09-17,17,September,2015,54,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,63,54,117
2014-01-09,9,January,2014,54,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,33,28,61
2014-01-09,9,January,2014,54,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,12,10,22
2016-01-09,9,January,2016,54,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,33,28,61
2016-01-09,9,January,2016,54,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,16,14,30
2014-03-01,1,March,2014,54,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,68,58,126
2014-03-01,1,March,2014,54,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,54,46,100
2016-03-01,1,March,2016,54,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,31,2,5,73,62,135
2016-03-01,1,March,2016,54,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,54,46,100
2014-03-11,11,March,2014,54,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,66,56,122
2014-03-11,11,March,2014,54,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,61,52,113
2016-03-11,11,March,2016,54,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,59,50,109
2016-03-11,11,March,2016,54,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,63,54,117
2013-08-18,18,August,2013,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,11,3,9,62,33,95
2013-08-18,18,August,2013,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,24,3,9,135,72,207
2015-08-18,18,August,2015,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,10,3,9,56,30,86
2015-08-18,18,August,2015,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,147,78,225
2013-10-03,3,October,2013,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,102,54,156
2013-10-03,3,October,2013,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,22,3,9,124,66,190
2015-10-03,3,October,2015,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,113,60,173
2015-10-03,3,October,2015,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,22,3,9,124,66,190
2013-10-21,21,October,2013,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,15,3,9,85,45,130
2013-10-21,21,October,2013,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,28,3,9,158,84,242
2015-10-21,21,October,2015,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,15,3,9,85,45,130
2015-10-21,21,October,2015,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,27,3,9,152,81,233
2013-12-03,3,December,2013,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,130,69,199
2015-12-03,3,December,2015,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,130,69,199
2013-12-08,8,December,2013,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,8,3,9,45,24,69
2015-12-08,8,December,2015,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,6,3,9,34,18,52
2013-12-17,17,December,2013,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,147,78,225
2013-12-17,17,December,2013,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,102,54,156
2015-12-17,17,December,2015,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,24,3,9,135,72,207
2015-12-17,17,December,2015,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,102,54,156
2013-12-19,19,December,2013,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,29,3,9,164,87,251
2015-12-19,19,December,2015,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,29,3,9,164,87,251
2014-02-05,5,February,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,22,3,9,124,66,190
2014-02-05,5,February,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,17,9,26
2016-02-05,5,February,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,21,3,9,118,63,181
2016-02-05,5,February,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,4,3,9,23,12,35
2014-02-11,11,February,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,6,3,9,34,18,52
2014-02-11,11,February,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,28,15,43
2016-02-11,11,February,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,8,3,9,45,24,69
2016-02-11,11,February,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,28,15,43
2014-02-15,15,February,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,12,3,9,68,36,104
2014-02-15,15,February,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,11,3,9,62,33,95
2016-02-15,15,February,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,10,3,9,56,30,86
2016-02-15,15,February,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,8,3,9,45,24,69
2014-02-23,23,February,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,4,3,9,23,12,35
2016-02-23,23,February,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,6,3,9,34,18,52
2014-03-24,24,March,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,28,15,43
2014-03-24,24,March,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,24,3,9,135,72,207
2016-03-24,24,March,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,6,3,9,34,18,52
2016-03-24,24,March,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,130,69,199
2014-04-18,18,April,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,147,78,225
2014-04-18,18,April,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,113,60,173
2016-04-18,18,April,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,141,75,216
2016-04-18,18,April,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,17,3,9,96,51,147
2014-06-03,3,June,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,30,3,9,169,90,259
2014-06-03,3,June,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,30,3,9,169,90,259
2016-06-03,3,June,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,31,3,9,175,93,268
2016-06-03,3,June,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,28,3,9,158,84,242
2014-06-14,14,June,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,12,3,9,68,36,104
2014-06-14,14,June,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,29,3,9,164,87,251
2016-06-14,14,June,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,9,3,9,51,27,78
2016-06-14,14,June,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,31,3,9,175,93,268
2014-06-22,22,June,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,113,60,173
2016-06-22,22,June,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,17,3,9,96,51,147
2014-02-25,25,February,2014,27,Young Adults (25-34),M,France,Essonne,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,90,64,154
2016-02-25,25,February,2016,27,Young Adults (25-34),M,France,Essonne,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,78,56,134
2014-01-11,11,January,2014,54,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,62,64,126
